sep=|
- - 2022 AADT Report for Albemarle County - -
LINKID|SEQUENCENUMBER|RTE_NM|RTE_NM_2|RTE_NM_3|RTE_NM_4|Host RTE_NM|Route Label|Street Name|Physical Jurisdiction|Physical Jurisdiciton Name|Maintenance Jurisdiction|Maintenance Jurisdiciton Name|    Start Label|Start Node|Start Node Route Sequence|Star tOffset|Start Milepoint|    End Label|End Node|End Node Route Sequence|End Offset|End Milepoint|    VPDDate|AADT|AADT Quality|Passenger Vehicle|Bus|Truck 2 Axle|Truck 3 Axle|Truck 1 Trailer|Truck 2 Trailer|Class Quality|K Factor|K Factor Quality|Direction Factor|AAWDT|AAWDT Quality|AADT Dir|AADT Quality Dir|PassengerVehicle Dir|Bus Dir|Truck 2 Axle Dir|Truck 3 Axle Dir|Truck 1 Trailer Dir|Truck 2 Trailer Dir|Class Quality Dir|K Factor Dir|K Factor Quality Dir|Direction Factor Dir|AAWDT Dir|AAWDT Quality Dir
701211|0|R-VA002SC00668EB||||R-VA002SC00668EB|02-668|Chapel Spring Lane|002|Albemarle County|002|Albemarle County|    02-671 S, Wesley Chapel Rd| 110280|0|0|6.82|    02-601 Free Union Rd| 110015|0|0|8.12|    08/26/2021|49|R|||||||X||24|||X||||||||||||||
701212|0|R-VA002SC00669EB||||R-VA002SC00669EB|02-669|Lakeside Dr|002|Albemarle County|002|Albemarle County|    Dead End| 110286|0|0|0|    02-675 Lake Albemarle Rd| 110285|0|0|.35|    08/24/2021|33|R|||||||X||24|||X||||||||||||||
701213|0|R-VA002SC00670EB||||R-VA002SC00670EB|02-670|Damon Rd|002|Albemarle County|002|Albemarle County|    Dead End| 110288|0|0|0|    02-717 Old Sand Rd| 110287|0|0|1|    07/27/2021|31|R|||||||X||24|||X||||||||||||||
701214|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Millington Rd|002|Albemarle County|002|Albemarle County|    02-614 Garth Rd| 110062|0|0|0|    02-674 Clark Rd| 110289|0|0|1.2|    08/24/2021|862|R|||||||X||24|||X||||||||||||||
701215|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Millington Rd|002|Albemarle County|002|Albemarle County|    02-674 Clark Rd| 110289|0|0|1.2|    02-665 Millington Rd| 110275|0|0|1.4|    08/24/2021|671|R|||||||X||24|||X||||||||||||||
701216|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Ballards Mill Rd|002|Albemarle County|002|Albemarle County|    02-665 Millington Rd| 110275|0|0|1.4|    02-821 Bluffton Mills Rd| 110290|0|0|2.2|    08/24/2021|172|R|||||||X||24|||X||||||||||||||
701217|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Ballards Mill Rd|002|Albemarle County|002|Albemarle County|    02-821 Bluffton Mills Rd| 110290|0|0|2.2|    02-609 Wesley Chapel Rd| 110050|0|0|4.7|    08/24/2021|41|R|||||||X||24|||X||||||||||||||
701218|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Wesley Chapel Rd|002|Albemarle County|002|Albemarle County|    02-609 Wesley Chapel Rd| 110050|0|0|4.7|    02-668 S, Chapel Spring Lane| 110280|0|0|5.7|    07/26/2018|386|R|||||||X||24|||X||||||||||||||
701219|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Wesley Chapel Rd|002|Albemarle County|002|Albemarle County|    02-668 S, Chapel Spring Lane| 110280|0|0|5.7|    02-668 N, Fox Mountain Rd| 111179|0|0|5.8|    07/26/2018|274|R|||||||X||24|||X||||||||||||||
701220|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Wesley Chapel Rd|002|Albemarle County|002|Albemarle County|    02-668 N, Fox Mountain Rd| 111179|0|0|5.8|    02-749 Wesley Chapel Rd| 110291|0|0|8.1|    08/18/2021|62|R|||||||X||24|||X||||||||||||||
701221|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Davis Shop Rd|002|Albemarle County|002|Albemarle County|    02-749 Wesley Chapel Rd| 110291|0|0|8.1|    02-601 Free Union Rd| 110013|0|0|8.3|    08/18/2021|130|R|||||||X||24|||X||||||||||||||
701222|0|R-VA002SC00671NB||||R-VA002SC00671NB|02-671|Davis Shop Rd|002|Albemarle County|002|Albemarle County|    02-601 Free Union Rd| 111180|0|0|8.31|    02-664 Markwood Rd| 110268|0|0|10.31|    08/18/2021|592|R|||||||X||24|||X||||||||||||||
701223|0|R-VA002SC00672EB||||R-VA002SC00672EB|02-672|Via Lane|002|Albemarle County|002|Albemarle County|    Dead End| 110294|0|0|0|    02-673 Slam Gate Rd| 110293|0|0|.9|    09/28/2018|71|R|||||||X||24|||X||||||||||||||
701224|0|R-VA002SC00672EB||||R-VA002SC00672EB|02-672|Via Lane|002|Albemarle County|002|Albemarle County|    02-673 Slam Gate Rd| 110293|0|0|.9|    02-810 N, Browns Gap Tpke| 111160|0|0|1.9|    09/28/2018|75|R|||||||X||24|||X||||||||||||||
701225|0|R-VA002SC00672EB||||R-VA002SC00672EB|02-672|Bluffton Rd|002|Albemarle County|002|Albemarle County|    02-810 S, Browns Gap Tpke| 110292|0|0|2.21|    Dead End| 111183|0|0|4.01|    08/26/2021|235|R|||||||X||24|||X||||||||||||||
701227|0|R-VA002SC00673NB||||R-VA002SC00673NB|02-673|Slam Gate Rd|002|Albemarle County|002|Albemarle County|    02-674 Sugar Ridge Rd| 110296|0|0|0|    02-672 Via Lane| 110293|0|0|3.06|    09/28/2018|69|R|||||||X||24|||X||||||||||||||
701228|0|R-VA002SC00673NB||||R-VA002SC00673NB|02-673|Slam Gate Rd|002|Albemarle County|002|Albemarle County|    02-672 Via Lane| 110293|0|0|3.06|    0.40 MN 02-672| 110293|0|.4|3.46|    09/28/2018|112|R|||||||X||24|||X||||||||||||||
701229|0|R-VA002SC00673NB||||R-VA002SC00673NB|02-673|Slam Gate Rd|002|Albemarle County|002|Albemarle County|    0.40 MN 02-672| 110293|0|.4|3.46|    02-810 Browns Gap Tpke| 110295|0|0|3.81|    08/26/2021|208|R|||||||X||24|||X||||||||||||||
701230|0|R-VA002SC00674EB||||R-VA002SC00674EB|02-674|Sugar Ridge Rd|002|Albemarle County|002|Albemarle County|    02-614 Sugar Hollow Rd| 110066|0|0|0|    1.42 ME 02-614| 110066|0|1.42|1.42|    08/26/2021|73|R|||||||X||24|||X||||||||||||||
701231|0|R-VA002SC00674EB||||R-VA002SC00674EB|02-674|Sugar Ridge Rd|002|Albemarle County|002|Albemarle County|    1.42 ME 02-614| 110066|0|1.42|1.42|    02-673 Break Heart Rd| 110296|0|0|1.5|    11/26/2018|77|R|||||||X||24|||X||||||||||||||
701232|0|R-VA002SC00674EB||||R-VA002SC00674EB|02-674|Break Heart Rd|002|Albemarle County|002|Albemarle County|    02-673 Break Heart Rd| 110296|0|0|1.5|    02-810 N, Browns Gap Tpke| 111159|0|0|2.39|    08/24/2021|335|R|||||||X||24|||X||||||||||||||
701233|0|R-VA002SC00674EB||||R-VA002SC00674EB|02-674|Clark Rd|002|Albemarle County|002|Albemarle County|    02-810 S, Browns Gap Tpke| 110297|0|0|2.63|    02-671 Millington Rd| 110289|0|0|6.23|    09/28/2018|84|R|||||||X||24|||X||||||||||||||
701234|0|R-VA002SC00675NB||||R-VA002SC00675NB|02-675|Lake Albemarle Rd|002|Albemarle County|002|Albemarle County|    Dead End| 110299|0|0|0|    02-669 Lakeside Dr| 110285|0|0|.6|    08/24/2021|72|R|||||||X||24|||X||||||||||||||
701235|0|R-VA002SC00675NB||||R-VA002SC00675NB|02-675|Lake Albemarle Rd|002|Albemarle County|002|Albemarle County|    02-669 Lakeside Dr| 110285|0|0|.6|    02-614 Garth Rd| 110063|0|0|2.7|    08/24/2021|364|R|||||||X||24|||X||||||||||||||
402082|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Tilman Rd|002|Albemarle County|002|Albemarle County|    02-738 Morgantown Rd| 110300|0|0|0|    US 250 Ivy Rd| 110301|0|0|.1|    01/01/2022|786|G|98|0|1|0|0|0|F|.135|6 |.5|757|G||||||||||||||
402084|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Tilman Rd|002|Albemarle County|002|Albemarle County|    US 250 Ivy Rd| 110301|0|0|.1|    02-678 S, Owensville Rd| 110304|0|0|3.18|    01/01/2022|352|G|96|1|1|0|0|0|C|.112|6 |.6|339|G||||||||||||||
402085|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Owensville Rd|002|Albemarle County|002|Albemarle County|    02-678 N, Decca Lane| 111171|0|0|3.25|    | 110058|0|0|5.45|    01/01/2022|2480|G|98|0|1|0|0|0|F|.106|6 |.53|2390|G||||||||||||||
402086|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Garth Rd|002|Albemarle County|002|Albemarle County|    02-614 Garth Rd| 110058|0|0|5.45|    02-601 W, Free Union Rd| 110020|0|0|6.53|    01/01/2022|5325|G|98|0|1|0|0|0|C|.1|6 |.53|5132|G||||||||||||||
402087|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Woodlands Rd|002|Albemarle County|002|Albemarle County|    02-601 E, Free Union Rd| 111172|0|0|7.34|    02-660 Reas Ford Rd| 110309|0|0|8.94|    01/01/2022|2489|G|97|1|1|1|0|0|C|.104|6 |.53|2404|G||||||||||||||
402088|0|R-VA002SC00676NB||||R-VA002SC00676NB|02-676|Woodlands Rd|002|Albemarle County|002|Albemarle County|    02-660 Reas Ford Rd| 110309|0|0|8.94|    | 110312|0|0|11.38|    01/01/2022|4014|G|98|0|1|0|0|0|C|.101|6 |.56|3868|G||||||||||||||
701236|0|R-VA002SC00677NB||||R-VA002SC00677NB|02-677|Bloomfield Rd|002|Albemarle County|002|Albemarle County|    02-637 Dick Woods Rd| 110175|0|0|0|    US 250 W, Ivy Rd| 110313|0|0|2.1|    11/08/2018|376|R|||||||X||24|||X||||||||||||||
402089|0|R-VA002SC00677NB||||R-VA002SC00677NB|02-677|Old Ballard Rd|002|Albemarle County|002|Albemarle County|    US-250 E, Ivy Rd| 111175|0|0|3.03|    02-676 Owensville Rd| 110307|0|0|6.73|    01/01/2022|630|G|97|0|1|1|0|0|C|.12|6 |.54|664|G||||||||||||||
402090|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Owensville Rd|002|Albemarle County|002|Albemarle County|    US 250 Ivy Rd| 110322|0|0|0|    02-1601 Meriwether Dr| 110319|0|0|.46|    01/01/2022|2574|G|97|1|1|0|0|0|C|.098|6 |.57|2711|G||||||||||||||
402091|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Owensville Rd|002|Albemarle County|002|Albemarle County|    02-1601 Meriwether Dr| 110319|0|0|.46|    02-676 N, Owensville Rd| 111171|0|0|2.03|    01/01/2022|1984|G|97|1|1|1|0|0|C|.107|6 |.5|2091|G||||||||||||||
701237|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Decca Lane|002|Albemarle County|002|Albemarle County|    02-676 N, Owensville Rd| 111171|0|0|2.03|    1.17 MN 02-676 N, Owensville Rd| 111171|0|1.17|3.2|    01/01/2022|95|G|93|1|1|0|0|0|C|.194|6 |.6|95|G||||||||||||||
701238|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Decca Lane|002|Albemarle County|002|Albemarle County|    1.17 MN 02-676 N, Owensville Rd| 111171|0|1.17|3.2|    1.29 MN 02-676 N, Owensville Rd| 111171|0|1.29|3.32|    08/29/2018|181|R|||||||X||24|||X||||||||||||||
701239|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Decca Lane|002|Albemarle County|002|Albemarle County|    1.29 MN 02-676 N, Owensville Rd| 111171|0|1.29|3.32|    02-614 E, Garth Rd| 111173|0|0|3.86|    08/29/2018|127|R|||||||X||24|||X||||||||||||||
701240|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Ridge Rd|002|Albemarle County|002|Albemarle County|    02-614 W, Garth Rd| 110060|0|0|3.91|    02-871 Brinnington Rd| 110315|0|0|7.43|    08/18/2021|190|R|||||||X||24|||X||||||||||||||
701241|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Ridge Rd|002|Albemarle County|002|Albemarle County|    02-871 Brinnington Rd| 110315|0|0|7.43|    0.49 MN 02-871| 110315|0|.49|7.92|    08/18/2021|128|R|||||||X||24|||X||||||||||||||
701242|0|R-VA002SC00678NB||||R-VA002SC00678NB|02-678|Ridge Rd|002|Albemarle County|002|Albemarle County|    0.49 MN 02-871| 110315|0|.49|7.92|    02-601 Free Union Rd| 110018|0|0|8.03|    08/18/2021|150|R|||||||X||24|||X||||||||||||||
701243|0|R-VA002SC00679NB||||R-VA002SC00679NB|02-679|Grassmere Rd|002|Albemarle County|002|Albemarle County|    Dead End| 110324|0|0|0|    0.69 MN Dead End| 110324|0|.69|.69|    11/07/2018|173|R|||||||X||24|||X||||||||||||||
701244|0|R-VA002SC00679NB||||R-VA002SC00679NB|02-679|Grassmere Rd|002|Albemarle County|002|Albemarle County|    0.69 MN Dead End| 110324|0|.69|.69|    02-738 Morgantown Rd| 110323|0|0|.9|    11/07/2018|224|R|||||||X||24|||X||||||||||||||
701245|0|R-VA002SC00680NB||||R-VA002SC00680NB|02-680|Browns Gap Tpke|002|Albemarle County|002|Albemarle County|    US 250 Ivy Rd| 110328|0|0|0|    02-810 White Hall Rd| 110325|0|0|4.18|    08/26/2021|536|R|||||||X||24|||X||||||||||||||
701246|0|R-VA002SC00681EB||||R-VA002SC00681EB|02-681|Ragged Mountain Rd|002|Albemarle County|002|Albemarle County|    02-637 Dick Woods Rd| 110171|0|0|0|    Dead End| 110329|0|0|.6|    07/29/2021|8|R|||||||X||24|||X||||||||||||||
701247|0|R-VA002SC00682NB||||R-VA002SC00682NB|02-682|Broad Axe Rd|002|Albemarle County|002|Albemarle County|    02-637 Dick Woods Rd| 110169|0|0|0|    1.00 MN 02-637| 110169|0|1|1|    07/29/2021|146|R|||||||X||24|||X||||||||||||||
701248|0|R-VA002SC00682NB||||R-VA002SC00682NB|02-682|Broad Axe Rd|002|Albemarle County|002|Albemarle County|    1.00 MN 02-637| 110169|0|1|1|    | 110169|0|1.2|1.2|    09/20/2018|274|R|||||||X||24|||X||||||||||||||
701249|0|R-VA002SC00682NB||||R-VA002SC00682NB|02-682|Broad Axe Rd|002|Albemarle County|002|Albemarle County|    1.20 MN 02-637| 110169|0|1.2|1.2|    02-787 Gillums Ridge Rd| 732680|0|0|3.69|    09/20/2018|295|R|||||||X||24|||X||||||||||||||
701250|0|R-VA002SC00682NB||||R-VA002SC00682NB|02-682|Broad Axe Rd|002|Albemarle County|002|Albemarle County|    02-787 Gillums Ridge Rd| 732680|0|0|3.69|    02-869 William Ct| 110331|0|0|3.77|    09/20/2018|487|R|||||||X||24|||X||||||||||||||
701251|0|R-VA002SC00682NB||||R-VA002SC00682NB|02-682|Broad Axe Rd|002|Albemarle County|002|Albemarle County|    02-869 William Ct| 110331|0|0|3.77|    US 250 Ivy Rd| 110332|0|0|4.36|    09/20/2018|406|R|||||||X||24|||X||||||||||||||
701252|0|R-VA002SC00683NB||||R-VA002SC00683NB|02-683|Shelton Mills Rd|002|Albemarle County|002|Albemarle County|    Dead End| 110334|0|0|0|    0.69 MN Dead End| 110334|0|.69|.69|    08/03/2021|169|R|||||||X||24|||X||||||||||||||
701253|0|R-VA002SC00683NB||||R-VA002SC00683NB|02-683|Shelton Mills Rd|002|Albemarle County|002|Albemarle County|    0.69 MN Dead End| 110334|0|.69|.69|    02-751 Brownsville Rd| 110333|0|0|1.2|    07/24/2018|126|R|||||||X||24|||X||||||||||||||
701254|0|R-VA002SC00684NB||||R-VA002SC00684NB|02-684|Half Mile Branch Rd|002|Albemarle County|002|Albemarle County|    02-797 Hillsboro Lane| 110335|0|0|0|    02-691 Jarmans Gap Rd| 110336|0|0|1.5|    08/03/2021|1349|R|||||||X||24|||X||||||||||||||
701255|0|R-VA002SC00684NB||||R-VA002SC00684NB|02-684|Lanetown Rd|002|Albemarle County|002|Albemarle County|    02-691 Jarmans Gap Rd| 110336|0|0|1.5|    02-788 W, Railroad Ave| 110338|0|0|2.7|    09/11/2018|484|R|||||||X||24|||X||||||||||||||
701256|0|R-VA002SC00684NB||||R-VA002SC00684NB|02-684|Mint Springs Rd|002|Albemarle County|002|Albemarle County|    02-788 E, Railroad Ave| 110338|0|0|2.7|    1.29 MN 02-788| 719314|0|.01|3.99|    09/11/2018|510|R|||||||X||24|||X||||||||||||||
701257|0|R-VA002SC00684NB||||R-VA002SC00684NB|02-684|Mint Springs Rd|002|Albemarle County|002|Albemarle County|    1.29 MN 02-788| 719314|0|.01|3.99|    Dead End| 111155|0|0|4.5|    09/11/2018|1009|R|||||||X||24|||X||||||||||||||
701258|0|R-VA002SC00685EB||||R-VA002SC00685EB|02-685|Bunker Hill Rd|002|Albemarle County|002|Albemarle County|    02-616 Black Cat Rd| 110071|0|0|0|    02-865 Bunker Hill Lane| 110339|0|0|.369|    08/05/2021|199|R|||||||X||24|||X||||||||||||||
701259|0|R-VA002SC00685EB||||R-VA002SC00685EB|02-685|Bunker Hill Rd|002|Albemarle County|002|Albemarle County|    02-865 Bunker Hill Lane| 110339|0|0|.369|    Dead End| 111208|0|0|.7|    08/05/2021|110|R|||||||X||24|||X||||||||||||||
701260|0|R-VA002SC00686EB||||R-VA002SC00686EB|02-686|St  Andrew Chapel Lane|002|Albemarle County|002|Albemarle County|    02-600 Campbell Rd| 110001|0|0|0|    Louisa County Line| 802027|0|0|1.8|    08/05/2021|236|R|||||||X||24|||X||||||||||||||
701261|0|R-VA002SC00687EB||||R-VA002SC00687EB|02-687|Shifflett Mill Rd|002|Albemarle County|002|Albemarle County|    02-810 Black Hollow Rd| 110340|0|0|0|    02-601 Free Union Rd| 110011|0|0|2.4|    07/26/2018|54|R|||||||X||24|||X||||||||||||||
701262|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    02-689 Burches Creek Rd| 110341|0|0|0|    02-824 Patterson Mill Lane| 110342|0|0|.5|    07/29/2021|221|R|||||||X||24|||X||||||||||||||
701263|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    02-824 Patterson Mill Rd| 110342|0|0|.5|    0.33 ME 02-824| 110342|0|.33|.83|    07/29/2021|325|R|||||||X||24|||X||||||||||||||
701264|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    0.33 ME 02-824| 110342|0|.33|.83|    02-635 N, Miller School Rd| 111141|0|0|.92|    09/20/2018|391|R|||||||X||24|||X||||||||||||||
701265|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    02-635 N, Miller School Rd| 111141|0|0|.92|    0.02 ME 02-635| 111141|0|.02|.94|    09/20/2018|330|R|||||||X||24|||X||||||||||||||
701266|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    0.02 ME 02-635| 111141|0|.02|.94|    02-791 Wyant Lane| 110343|0|0|1.09|    09/20/2018|389|R|||||||X||24|||X||||||||||||||
701267|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    02-791 Wyant Lane| 110343|0|0|1.09|    0.74 ME 02-791| 110343|0|.74|1.83|    07/29/2021|259|R|||||||X||24|||X||||||||||||||
701268|0|R-VA002SC00688EB||||R-VA002SC00688EB|02-688|Midway Rd|002|Albemarle County|002|Albemarle County|    0.74 ME 02-791| 110343|0|.74|1.83|    02-635 S, Miller School Rd| 110161|0|0|1.86|    09/20/2018|44|R|||||||X||24|||X||||||||||||||
701269|0|R-VA002SC00689EB||||R-VA002SC00689EB|02-689|Burches Creek Rd|002|Albemarle County|002|Albemarle County|    US 250 Rockfish Gap Tpke| 110344|0|0|0|    02-688 Midway Rd| 110341|0|0|1.35|    09/20/2018|558|R|||||||X||24|||X||||||||||||||
701270|0|R-VA002SC00689EB||||R-VA002SC00689EB|02-689|Burches Creek Rd|002|Albemarle County|002|Albemarle County|    02-688 Midway Rd| 110341|0|0|1.35|    02-637 W, Dick Woods Rd| 110168|0|0|2.45|    07/29/2021|57|R|||||||X||24|||X||||||||||||||
701271|0|R-VA002SC00689EB||||R-VA002SC00689EB|02-689|Burches Creek Rd|002|Albemarle County|002|Albemarle County|    02-637 W, Dick Woods Rd| 110168|0|0|2.45|    02-635 W, Miller School Rd| 110159|0|0|3.85|    07/29/2021|24|R|||||||X||24|||X||||||||||||||
701272|0|R-VA002SC00689EB||||R-VA002SC00689EB|02-689|Pounding Creek Rd|002|Albemarle County|002|Albemarle County|    02-635 E, Miller School Rd| 111139|0|0|4.05|    02-637 E, Dick Woods Rd| 111149|0|0|6.75|    07/29/2021|38|R|||||||X||24|||X||||||||||||||
701273|0|R-VA002SC00690EB||||R-VA002SC00690EB|02-690|Newtown Rd; Greenwood|002|Albemarle County|002|Albemarle County|    02-796 Brookville Rd| 110347|0|0|0|    02-691 W, Greenwood Rd| 111144|0|0|3.35|    09/28/2018|568|R|||||||X||24|||X||||||||||||||
701274|0|R-VA002SC00690EB||||R-VA002SC00690EB|02-690|Greenwood Station Rd|002|Albemarle County|002|Albemarle County|    0.02 ME 02-691| 110346|0|0|3.37|    US 250 Rockfish Gap Tpke| 110345|0|0|4.51|    09/28/2018|683|R|||||||X||24|||X||||||||||||||
701275|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Castle Rock Rd|002|Albemarle County|002|Albemarle County|    Dead End| 111142|0|0|0|    02-635 Craigs Store Rd| 110155|0|0|1.2|    07/29/2021|81|R|||||||X||24|||X||||||||||||||
701276|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Castle Rock Rd|002|Albemarle County|002|Albemarle County|    02-635 Craigs Store Rd| 110155|0|0|1.2|    02-636 Batesville Rd| 110164|0|0|3.31|    07/29/2021|58|R|||||||X||24|||X||||||||||||||
701277|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Ortman Rd|002|Albemarle County|002|Albemarle County|    02-636 Batesville Rd| 110164|0|0|3.31|    02-637 S, Dick Woods Rd| 110166|0|0|4.85|    07/25/2018|316|R|||||||X||24|||X||||||||||||||
701278|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Ortman Rd|002|Albemarle County|002|Albemarle County|    02-637 S, Dick Woods Rd| 110166|0|0|4.85|    02-692 Plank Rd| 110348|0|0|5.44|    07/25/2018|435|R|||||||X||24|||X||||||||||||||
402093|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Ortman Rd|002|Albemarle County|002|Albemarle County|    02-692 Plank Rd| 110348|0|0|5.44|    US 250 Rockfish Gap Tpke| 110349|0|0|7.04|    01/01/2022|630|G|96|1|1|1|0|0|C|.106|6 |.55|607|G||||||||||||||
402094|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Greenwood Rd|002|Albemarle County|002|Albemarle County|    US 250 Rockfish Gap Tpke| 110349|0|0|7.04|    02-690 S, Greenwood Station Rd| 110346|0|0|8.3|    01/01/2022|496|G|98|1|1|0|0|0|C|.111|6 |.53|478|G||||||||||||||
402095|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Greenwood Rd|002|Albemarle County|002|Albemarle County|    02-690 N, Greenwood Station Rd| 111144|0|0|8.32|    | 110054|0|0|9.71|    01/01/2022|721|G|97|0|1|0|1|0|C|.122|6 |.55|694|G||||||||||||||
402096|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Jarmans Gap Rd|002|Albemarle County|002|Albemarle County|    02-611; Greenwood Rd| 110054|0|0|9.71|    | 110355|0|0|11.99|    01/01/2022|935|G|98|0|1|1|0|0|C|.129|6 |.53|985|G||||||||||||||
402097|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Jarmans Gap Rd|002|Albemarle County|002|Albemarle County|    02-1215 Killdeer Lane| 110355|0|0|11.99|    SR 240 Crozet Ave| 110358|0|0|12.31|    01/01/2022|3962|G|98|0|1|0|0|0|C|.112|6 |.54|4174|G||||||||||||||
701279|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Tabor St|002|Albemarle County|002|Albemarle County|    SR 240 Crozet Ave| 111146|0|0|12.34|    02-1210 High St| 110359|0|0|12.49|    07/17/2018|3710|R|||||||X||24|||X||||||||||||||
701280|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Hill Top St|002|Albemarle County|002|Albemarle County|    02-1210 High St| 110359|0|0|12.49|    02-1204 High St| 110360|0|0|12.51|    07/17/2018|4720|R|||||||X||24|||X||||||||||||||
701281|0|R-VA002SC00691NB||||R-VA002SC00691NB|02-691|Hill Top St|002|Albemarle County|002|Albemarle County|    02-1204 High St| 110360|0|0|12.51|    Dead End| 742058|0|0|12.89|    07/17/2018|620|T|||||||X||24|||X||||||||||||||
402098|0|R-VA002SC00692EB||||R-VA002SC00692EB|02-692|Plank Rd|002|Albemarle County|002|Albemarle County|    US 250 Rockfish Gap Tpke| 110366|0|0|0|    02-691 Ortman Rd| 110348|0|0|1.61|    01/01/2022|892|G|95|1|1|2|1|0|C|.115|6 |.55|863|G||||||||||||||
402099|0|R-VA002SC00692EB||||R-VA002SC00692EB|02-692|Plank Rd|002|Albemarle County|002|Albemarle County|    02-691 Ortman Rd| 110348|0|0|1.61|    02-635 E; Craig Store Rd| 110158|0|0|4.85|    01/01/2022|964|G|95|1|2|1|0|0|C|.109|6 |.54|932|G||||||||||||||
402100|0|R-VA002SC00692EB||||R-VA002SC00692EB|02-692|Plank Rd|002|Albemarle County|002|Albemarle County|    02-635 E, Miller School Rd| 110158|0|0|4.85|    US 29 Monacan Trail| 110362|0|0|9.67|    01/01/2022|2032|G|94|0|2|2|1|0|C|.106|6 |.56|1964|G||||||||||||||
402101|0|R-VA002SC00692EB||||R-VA002SC00692EB|02-692|Plank Rd|002|Albemarle County|002|Albemarle County|    US 29 Monacan Trail| 110362|0|0|9.67|    02-712 Garden Lane| 110361|0|0|10.64|    01/01/2022|1039|G|90|1|3|3|3|0|C|.104|6 |.59|1005|G||||||||||||||
701282|0|R-VA002SC00693EB||||R-VA002SC00693EB|02-693|Burnt Mountain Rd|002|Albemarle County|002|Albemarle County|    02-635 Craig Store Rd| 110156|0|0|0|    02-695 Crown Orchard Rd| 110367|0|0|1.1|    10/31/2018|79|R|||||||X||24|||X||||||||||||||
701283|0|R-VA002SC00693EB||||R-VA002SC00693EB|02-693|Stillhouse Creek Rd|002|Albemarle County|002|Albemarle County|    02-695 Crown Orchard Rd| 110367|0|0|1.1|    02-692 Plank Rd| 110365|0|0|3.2|    10/31/2018|161|R|||||||X||24|||X||||||||||||||
701284|0|R-VA002SC00694NB||||R-VA002SC00694NB|02-694|Miller Lake Rd|002|Albemarle County|002|Albemarle County|    Dead End| 110369|0|0|0|    0.69 MN Dead End| 110369|0|.69|.69|    07/29/2021|34|R|||||||X||24|||X||||||||||||||
701285|0|R-VA002SC00694NB||||R-VA002SC00694NB|02-694|Miller Lake Rd|002|Albemarle County|002|Albemarle County|    0.69 MN Dead End| 110369|0|.69|.69|    02-693 Stillhouse Creek Rd| 110368|0|0|1.9|    07/29/2021|54|R|||||||X||24|||X||||||||||||||
